district,publish_date,rooms,area,price,price_per_sqm,floor,total_floors,year_built,house_type,metro_time,address,url,ceiling_height,has_elevator,is_renovated,id,property_category,property_type,has_ventilation,has_air_conditioning,parking_spaces,commercial_purpose,land_area,has_utilities,purpose,has_security,has_electricity
ЦАО,2025-11-24,,1168.1,10566511,9046,,,,,41,"г. Москва, ЦАО, земельный участок №855",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1168_sot.4254929,,,,avito_000348,земля,участок,,,,,1168.1,False,ИЖС,,
ЦАО,2025-11-02,,941.8,7302625,7753,,,,,20,"г. Москва, ЦАО, земельный участок №669",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_941_sot.4087573,,,,avito_000349,земля,участок,,,,,941.8,True,коммерческое,,
ЦАО,2025-11-25,,843.5,10342698,12261,,,,,26,"г. Москва, ЦАО, земельный участок №920",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_843_sot.5047413,,,,avito_000350,земля,участок,,,,,843.5,False,коммерческое,,
ЗАО,2025-11-12,,677.1,4592290,6782,,,,,26,"г. Москва, ЗАО, земельный участок №419",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_677_sot.8600684,,,,avito_000664,земля,участок,,,,,677.1,True,сельскохозяйственное,,
ЗАО,2025-11-04,,885.7,5319024,6005,,,,,17,"г. Москва, ЗАО, земельный участок №14",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_885_sot.5570301,,,,avito_000665,земля,участок,,,,,885.7,True,сельскохозяйственное,,
ЗАО,2025-11-28,,1228.9,8130408,6615,,,,,25,"г. Москва, ЗАО, земельный участок №968",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1228_sot.6865043,,,,avito_000666,земля,участок,,,,,1228.9,False,коммерческое,,
ЗАО,2025-11-14,,795.5,5461142,6865,,,,,38,"г. Москва, ЗАО, земельный участок №588",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_795_sot.1724088,,,,avito_000667,земля,участок,,,,,795.5,False,ИЖС,,
ЗАО,2025-11-29,,729.3,5916544,8113,,,,,20,"г. Москва, ЗАО, земельный участок №394",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_729_sot.3792656,,,,avito_000668,земля,участок,,,,,729.3,True,ИЖС,,
ЗАО,2025-11-08,,554.1,4832889,8721,,,,,19,"г. Москва, ЗАО, земельный участок №800",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_554_sot.3662161,,,,avito_000669,земля,участок,,,,,554.1,False,ИЖС,,
ЗАО,2025-11-03,,550.8,3196118,5802,,,,,43,"г. Москва, ЗАО, земельный участок №898",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_550_sot.8673265,,,,avito_000670,земля,участок,,,,,550.8,True,сельскохозяйственное,,
ЗАО,2025-11-22,,1021.7,9550874,9347,,,,,42,"г. Москва, ЗАО, земельный участок №950",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1021_sot.3194368,,,,avito_000671,земля,участок,,,,,1021.7,True,ИЖС,,
ЗАО,2025-11-27,,1199.1,7648598,6378,,,,,32,"г. Москва, ЗАО, земельный участок №574",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1199_sot.1526722,,,,avito_000672,земля,участок,,,,,1199.1,False,сельскохозяйственное,,
ЗАО,2025-11-19,,775.6,6931969,8937,,,,,39,"г. Москва, ЗАО, земельный участок №170",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_775_sot.4214532,,,,avito_000673,земля,участок,,,,,775.6,False,коммерческое,,
ЗАО,2025-11-05,,760.6,4370162,5745,,,,,28,"г. Москва, ЗАО, земельный участок №48",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_760_sot.9392449,,,,avito_000674,земля,участок,,,,,760.6,False,сельскохозяйственное,,
СЗАО,2025-11-12,,746.5,5149586,6898,,,,,27,"г. Москва, СЗАО, земельный участок №583",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_746_sot.5368410,,,,avito_000927,земля,участок,,,,,746.5,True,сельскохозяйственное,,
СЗАО,2025-11-18,,789.9,4510994,5711,,,,,35,"г. Москва, СЗАО, земельный участок №883",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_789_sot.6679058,,,,avito_000928,земля,участок,,,,,789.9,True,ИЖС,,
СЗАО,2025-11-23,,933.5,5821673,6236,,,,,17,"г. Москва, СЗАО, земельный участок №51",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_933_sot.5623535,,,,avito_000929,земля,участок,,,,,933.5,False,коммерческое,,
СЗАО,2025-11-12,,785.5,6145103,7823,,,,,36,"г. Москва, СЗАО, земельный участок №648",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_785_sot.4874186,,,,avito_000930,земля,участок,,,,,785.5,False,ИЖС,,
СЗАО,2025-11-03,,931.7,7749502,8317,,,,,44,"г. Москва, СЗАО, земельный участок №493",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_931_sot.2185377,,,,avito_000931,земля,участок,,,,,931.7,False,сельскохозяйственное,,
СЗАО,2025-11-22,,562.1,2904154,5166,,,,,19,"г. Москва, СЗАО, земельный участок №889",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_562_sot.4119901,,,,avito_000932,земля,участок,,,,,562.1,False,коммерческое,,
СЗАО,2025-11-01,,794.5,4078550,5133,,,,,36,"г. Москва, СЗАО, земельный участок №224",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_794_sot.8976122,,,,avito_000933,земля,участок,,,,,794.5,True,сельскохозяйственное,,
СЗАО,2025-11-21,,759.3,5690463,7494,,,,,34,"г. Москва, СЗАО, земельный участок №551",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_759_sot.4537204,,,,avito_000934,земля,участок,,,,,759.3,True,коммерческое,,
СЗАО,2025-11-06,,769.3,4409268,5731,,,,,27,"г. Москва, СЗАО, земельный участок №868",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_769_sot.5852889,,,,avito_000935,земля,участок,,,,,769.3,False,ИЖС,,
САО,2025-11-08,,532.6,3795480,7126,,,,,32,"г. Москва, САО, земельный участок №430",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_532_sot.8818014,,,,avito_001218,земля,участок,,,,,532.6,True,ИЖС,,
САО,2025-11-13,,1028.3,5871660,5710,,,,,10,"г. Москва, САО, земельный участок №392",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1028_sot.7012108,,,,avito_001219,земля,участок,,,,,1028.3,True,ИЖС,,
САО,2025-11-16,,921.8,4531590,4915,,,,,41,"г. Москва, САО, земельный участок №64",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_921_sot.5402106,,,,avito_001220,земля,участок,,,,,921.8,False,сельскохозяйственное,,
САО,2025-11-04,,618.0,4087882,6615,,,,,36,"г. Москва, САО, земельный участок №91",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_617_sot.6079549,,,,avito_001221,земля,участок,,,,,618.0,True,сельскохозяйственное,,
САО,2025-11-05,,1110.5,5877843,5293,,,,,23,"г. Москва, САО, земельный участок №198",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1110_sot.2643911,,,,avito_001222,земля,участок,,,,,1110.5,True,коммерческое,,
САО,2025-11-05,,1008.4,7318783,7258,,,,,10,"г. Москва, САО, земельный участок №686",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1008_sot.2911673,,,,avito_001223,земля,участок,,,,,1008.4,True,ИЖС,,
САО,2025-11-10,,1226.9,6570294,5355,,,,,31,"г. Москва, САО, земельный участок №387",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1226_sot.6896149,,,,avito_001224,земля,участок,,,,,1226.9,False,ИЖС,,
САО,2025-10-31,,1332.4,7670447,5756,,,,,14,"г. Москва, САО, земельный участок №369",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1332_sot.1298955,,,,avito_001225,земля,участок,,,,,1332.4,True,сельскохозяйственное,,
САО,2025-11-26,,655.9,3811146,5810,,,,,28,"г. Москва, САО, земельный участок №620",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_655_sot.4825473,,,,avito_001226,земля,участок,,,,,655.9,False,сельскохозяйственное,,
САО,2025-11-09,,966.3,6964019,7206,,,,,42,"г. Москва, САО, земельный участок №405",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_966_sot.5136836,,,,avito_001227,земля,участок,,,,,966.3,True,ИЖС,,
СВАО,2025-11-25,,670.7,4189504,6246,,,,,33,"г. Москва, СВАО, земельный участок №546",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_670_sot.8613706,,,,avito_001498,земля,участок,,,,,670.7,True,ИЖС,,
СВАО,2025-11-22,,1252.7,6352192,5070,,,,,42,"г. Москва, СВАО, земельный участок №250",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1252_sot.8656567,,,,avito_001499,земля,участок,,,,,1252.7,False,ИЖС,,
СВАО,2025-11-16,,535.1,3343098,6248,,,,,34,"г. Москва, СВАО, земельный участок №396",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_535_sot.1931131,,,,avito_001500,земля,участок,,,,,535.1,True,ИЖС,,
СВАО,2025-11-09,,913.8,5151422,5637,,,,,29,"г. Москва, СВАО, земельный участок №78",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_913_sot.8640202,,,,avito_001501,земля,участок,,,,,913.8,False,ИЖС,,
СВАО,2025-11-13,,647.3,4042962,6245,,,,,10,"г. Москва, СВАО, земельный участок №161",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_647_sot.4652930,,,,avito_001502,земля,участок,,,,,647.3,True,коммерческое,,
СВАО,2025-11-29,,582.8,3175225,5447,,,,,11,"г. Москва, СВАО, земельный участок №463",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_582_sot.3754473,,,,avito_001503,земля,участок,,,,,582.8,False,сельскохозяйственное,,
СВАО,2025-11-10,,593.7,3974123,6693,,,,,32,"г. Москва, СВАО, земельный участок №892",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_593_sot.2669882,,,,avito_001504,земля,участок,,,,,593.7,True,ИЖС,,
СВАО,2025-11-27,,196.0,1092930,5575,,,,,23,"г. Москва, СВАО, земельный участок №256",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_196_sot.1493445,,,,avito_001505,земля,участок,,,,,196.0,False,ИЖС,,
СВАО,2025-11-12,,563.4,3008898,5340,,,,,29,"г. Москва, СВАО, земельный участок №47",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_563_sot.6207019,,,,avito_001506,земля,участок,,,,,563.4,True,ИЖС,,
СВАО,2025-11-17,,997.9,4360957,4370,,,,,16,"г. Москва, СВАО, земельный участок №789",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_997_sot.5054070,,,,avito_001507,земля,участок,,,,,997.9,False,сельскохозяйственное,,
ВАО,2025-11-02,,836.9,4856753,5803,,,,,33,"г. Москва, ВАО, земельный участок №377",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_836_sot.1928450,,,,avito_001765,земля,участок,,,,,836.9,True,коммерческое,,
ВАО,2025-11-15,,1120.8,5836611,5207,,,,,41,"г. Москва, ВАО, земельный участок №10",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1120_sot.2730209,,,,avito_001766,земля,участок,,,,,1120.8,False,ИЖС,,
ВАО,2025-11-23,,726.5,4354360,5993,,,,,28,"г. Москва, ВАО, земельный участок №714",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_726_sot.4803563,,,,avito_001767,земля,участок,,,,,726.5,False,коммерческое,,
ВАО,2025-11-05,,1203.6,6380555,5301,,,,,15,"г. Москва, ВАО, земельный участок №726",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1203_sot.7547785,,,,avito_001768,земля,участок,,,,,1203.6,False,сельскохозяйственное,,
ВАО,2025-11-27,,455.4,2152471,4726,,,,,29,"г. Москва, ВАО, земельный участок №824",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_455_sot.8710652,,,,avito_001769,земля,участок,,,,,455.4,False,сельскохозяйственное,,
ВАО,2025-11-22,,628.9,3513877,5587,,,,,21,"г. Москва, ВАО, земельный участок №366",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_628_sot.3735759,,,,avito_001770,земля,участок,,,,,628.9,False,ИЖС,,
ВАО,2025-11-11,,643.7,2873560,4464,,,,,44,"г. Москва, ВАО, земельный участок №8",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_643_sot.1011947,,,,avito_001771,земля,участок,,,,,643.7,False,коммерческое,,
ВАО,2025-11-22,,507.5,3142255,6191,,,,,23,"г. Москва, ВАО, земельный участок №571",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_507_sot.6730169,,,,avito_001772,земля,участок,,,,,507.5,False,коммерческое,,
ВАО,2025-11-11,,805.2,4750318,5899,,,,,15,"г. Москва, ВАО, земельный участок №193",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_805_sot.4310997,,,,avito_001773,земля,участок,,,,,805.2,False,коммерческое,,
ЮВАО,2025-11-04,,613.0,3323402,5421,,,,,38,"г. Москва, ЮВАО, земельный участок №981",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_612_sot.4256122,,,,avito_002047,земля,участок,,,,,613.0,True,коммерческое,,
ЮВАО,2025-11-25,,901.5,3819778,4237,,,,,31,"г. Москва, ЮВАО, земельный участок №939",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_901_sot.2697473,,,,avito_002048,земля,участок,,,,,901.5,True,коммерческое,,
ЮВАО,2025-11-14,,728.7,2687345,3687,,,,,42,"г. Москва, ЮВАО, земельный участок №668",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_728_sot.1591539,,,,avito_002049,земля,участок,,,,,728.7,False,сельскохозяйственное,,
ЮВАО,2025-11-19,,878.5,3356023,3820,,,,,16,"г. Москва, ЮВАО, земельный участок №18",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_878_sot.3644412,,,,avito_002050,земля,участок,,,,,878.5,False,ИЖС,,
ЮВАО,2025-11-11,,1013.5,4556696,4496,,,,,32,"г. Москва, ЮВАО, земельный участок №977",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1013_sot.8232075,,,,avito_002051,земля,участок,,,,,1013.5,False,сельскохозяйственное,,
ЮВАО,2025-11-04,,1033.3,4707781,4556,,,,,34,"г. Москва, ЮВАО, земельный участок №156",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1033_sot.6229398,,,,avito_002052,земля,участок,,,,,1033.3,True,коммерческое,,
ЮВАО,2025-11-22,,590.4,3496901,5922,,,,,28,"г. Москва, ЮВАО, земельный участок №213",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_590_sot.4139945,,,,avito_002053,земля,участок,,,,,590.4,True,сельскохозяйственное,,
ЮВАО,2025-11-05,,763.0,3531810,4628,,,,,44,"г. Москва, ЮВАО, земельный участок №187",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_763_sot.2185821,,,,avito_002054,земля,участок,,,,,763.0,True,сельскохозяйственное,,
ЮВАО,2025-11-29,,686.4,3214274,4682,,,,,25,"г. Москва, ЮВАО, земельный участок №469",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_686_sot.8035593,,,,avito_002055,земля,участок,,,,,686.4,False,коммерческое,,
ЮВАО,2025-11-18,,1065.2,5997587,5630,,,,,19,"г. Москва, ЮВАО, земельный участок №473",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1065_sot.1855460,,,,avito_002056,земля,участок,,,,,1065.2,True,коммерческое,,
ЮАО,2025-11-15,,845.3,5073889,6002,,,,,26,"г. Москва, ЮАО, земельный участок №989",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_845_sot.1940045,,,,avito_002307,земля,участок,,,,,845.3,False,коммерческое,,
ЮАО,2025-11-12,,1011.2,5689726,5626,,,,,42,"г. Москва, ЮАО, земельный участок №759",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1011_sot.5825663,,,,avito_002308,земля,участок,,,,,1011.2,True,ИЖС,,
ЮАО,2025-11-12,,768.6,3781141,4919,,,,,36,"г. Москва, ЮАО, земельный участок №666",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_768_sot.8597457,,,,avito_002309,земля,участок,,,,,768.6,False,коммерческое,,
ЮАО,2025-11-07,,418.4,2617170,6255,,,,,12,"г. Москва, ЮАО, земельный участок №464",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_418_sot.4218292,,,,avito_002310,земля,участок,,,,,418.4,False,сельскохозяйственное,,
ЮАО,2025-11-08,,1025.9,5541507,5401,,,,,22,"г. Москва, ЮАО, земельный участок №729",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1025_sot.6307181,,,,avito_002311,земля,участок,,,,,1025.9,False,ИЖС,,
ЮАО,2025-11-24,,774.1,4089787,5282,,,,,18,"г. Москва, ЮАО, земельный участок №921",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_774_sot.6340844,,,,avito_002312,земля,участок,,,,,774.1,True,ИЖС,,
ЮАО,2025-11-03,,732.0,2746483,3752,,,,,38,"г. Москва, ЮАО, земельный участок №345",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_731_sot.1858728,,,,avito_002313,земля,участок,,,,,732.0,True,ИЖС,,
ЮАО,2025-11-10,,789.8,3552922,4498,,,,,16,"г. Москва, ЮАО, земельный участок №190",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_789_sot.7900555,,,,avito_002314,земля,участок,,,,,789.8,True,сельскохозяйственное,,
ЮАО,2025-10-31,,703.2,3363863,4783,,,,,16,"г. Москва, ЮАО, земельный участок №481",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_703_sot.9328051,,,,avito_002315,земля,участок,,,,,703.2,False,коммерческое,,
ЮЗАО,2025-11-19,,741.7,5589925,7536,,,,,23,"г. Москва, ЮЗАО, земельный участок №842",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_741_sot.4025413,,,,avito_002598,земля,участок,,,,,741.7,True,сельскохозяйственное,,
ЮЗАО,2025-11-06,,714.0,5399826,7562,,,,,16,"г. Москва, ЮЗАО, земельный участок №813",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_714_sot.9614384,,,,avito_002599,земля,участок,,,,,714.0,True,ИЖС,,
ЮЗАО,2025-11-14,,802.5,5777691,7199,,,,,28,"г. Москва, ЮЗАО, земельный участок №617",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_802_sot.5010133,,,,avito_002600,земля,участок,,,,,802.5,False,ИЖС,,
ЮЗАО,2025-11-16,,488.3,2181243,4467,,,,,31,"г. Москва, ЮЗАО, земельный участок №661",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_488_sot.6493008,,,,avito_002601,земля,участок,,,,,488.3,True,коммерческое,,
ЮЗАО,2025-11-08,,444.4,3219743,7245,,,,,11,"г. Москва, ЮЗАО, земельный участок №815",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_444_sot.4126906,,,,avito_002602,земля,участок,,,,,444.4,True,сельскохозяйственное,,
ЮЗАО,2025-11-26,,966.7,5157513,5335,,,,,37,"г. Москва, ЮЗАО, земельный участок №162",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_966_sot.7590887,,,,avito_002603,земля,участок,,,,,966.7,True,сельскохозяйственное,,
ЮЗАО,2025-11-26,,1060.9,5443450,5130,,,,,24,"г. Москва, ЮЗАО, земельный участок №108",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1060_sot.7559606,,,,avito_002604,земля,участок,,,,,1060.9,True,ИЖС,,
ЮЗАО,2025-11-02,,1079.7,4874594,4514,,,,,37,"г. Москва, ЮЗАО, земельный участок №658",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1079_sot.2690390,,,,avito_002605,земля,участок,,,,,1079.7,True,ИЖС,,
ЮЗАО,2025-11-05,,421.8,2981719,7069,,,,,13,"г. Москва, ЮЗАО, земельный участок №909",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_421_sot.8688735,,,,avito_002606,земля,участок,,,,,421.8,False,ИЖС,,
ЮЗАО,2025-11-03,,637.2,4486464,7041,,,,,21,"г. Москва, ЮЗАО, земельный участок №623",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_637_sot.1354500,,,,avito_002607,земля,участок,,,,,637.2,True,коммерческое,,
НАО,2025-11-09,,873.3,4012260,4594,,,,,38,"г. Москва, НАО, земельный участок №315",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_873_sot.9059571,,,,avito_002831,земля,участок,,,,,873.3,True,ИЖС,,
НАО,2025-11-04,,849.4,3859112,4543,,,,,45,"г. Москва, НАО, земельный участок №600",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_849_sot.3269461,,,,avito_002832,земля,участок,,,,,849.4,False,ИЖС,,
НАО,2025-11-05,,1259.1,4633994,3680,,,,,19,"г. Москва, НАО, земельный участок №585",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_1259_sot.3390160,,,,avito_002833,земля,участок,,,,,1259.1,True,ИЖС,,
НАО,2025-11-05,,655.4,2530467,3860,,,,,29,"г. Москва, НАО, земельный участок №831",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_655_sot.5610259,,,,avito_002834,земля,участок,,,,,655.4,True,коммерческое,,
НАО,2025-11-12,,594.4,2327391,3915,,,,,35,"г. Москва, НАО, земельный участок №233",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_594_sot.5040104,,,,avito_002835,земля,участок,,,,,594.4,True,сельскохозяйственное,,
НАО,2025-11-08,,932.4,3749138,4020,,,,,33,"г. Москва, НАО, земельный участок №396",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_932_sot.6181434,,,,avito_002836,земля,участок,,,,,932.4,True,ИЖС,,
НАО,2025-11-02,,938.9,4168326,4439,,,,,19,"г. Москва, НАО, земельный участок №694",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_938_sot.1256189,,,,avito_002837,земля,участок,,,,,938.9,True,сельскохозяйственное,,
НАО,2025-11-18,,990.5,3624895,3659,,,,,26,"г. Москва, НАО, земельный участок №599",https://www.avito.ru/moskva/zemelnye_uchastki/uchastok_990_sot.5431810,,,,avito_002838,земля,участок,,,,,990.5,True,сельскохозяйственное,,
